IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
0.0,0.68,7.8,2.6,13.5,10.05,7.32,9.38,15.0,7.05,1.1,0.98,13.0,4.42,2.8,2.58,6.42,0.0,46.38,0.53,6.21,6.277777777777778,0.3,0.43
0.0,0.83,6.93,4.51,16.58,5.97,8.4,9.0,15.0,7.5,2.35,0.0,13.43,5.35,3.83,2.62,6.05,0.0,45.62,0.43,6.19,6.257222222222222,0.42,0.38
0.0,1.02,7.03,6.02,18.35,10.93,7.25,8.1,15.0,8.45,3.38,1.7,14.55,4.35,3.15,3.38,6.3,0.0,36.17,0.5,6.6,6.04611111111111,0.45,0.3
4.3,1.0,6.93,12.199375,13.35,5.65,10.23,7.7,15.0,8.4,2.02,0.0,12.8,3.9,2.92,4.642352941176471,5.88,0.0,23.25,0.55,5.863333333333333,3.53,0.3,0.38
0.56,1.38,7.7,12.138823529411766,13.0,3.78,7.78,6.3,15.0,11.03,1.07,0.0,9.8,2.75,2.05,4.567647058823529,5.25,0.0,12.3,0.43,8.475000000000001,3.01,0.15,0.38
1.06,1.22,7.72,2.17,19.15,3.22,8.22,5.22,15.0,8.88,0.72,0.0,8.12,2.53,1.95,5.5588235294117645,4.88,0.0,9.4,0.43,,3.01,0.12,0.32
0.01,1.6,7.17,6.73,14.9,2.7,8.85,6.47,7.97,13.98,2.58,0.0,7.25,3.58,3.38,5.9805882352941175,4.5,0.0,12.82,0.62,4.95,3.01,0.38,0.38
0.0,1.42,8.05,10.69,1.0,2.5,9.35,6.18,6.33,21.1,2.62,0.0,6.45,4.53,3.8,8.360588235294117,4.55,11.600000000000001,10.45,0.62,5.1,3.0,0.32,0.3
0.0,1.52,10.75,13.34,34.97388888888888,2.53,10.53,7.88,5.9,24.82,2.75,0.0,6.8,5.12,4.45,8.443888888888889,4.97,11.962352941176471,148.05,0.53,9.22,3.0,0.35,0.25
0.0,1.7,9.68,8.95,35.03611111111111,2.27,8.45,9.0,4.28,23.77,2.75,0.0,6.88,5.17,4.78,4.0,5.22,12.113333333333337,235.18,0.35,5.2,3.01,0.2,0.3
0.0,1.9,9.18,2.19,37.42055555555556,1.98,8.67,13.1,3.4,20.38,3.25,0.0,6.47,4.62,5.08,5.05,5.55,5.4,259.08,0.38,,3.01,0.2,0.45
0.0,1.8,8.85,11.47,43.980000000000004,1.5,7.62,13.35,3.3,26.7,3.47,0.0,6.32,3.92,6.07,5.53,5.83,140.0,200.85,0.45,,3.0,0.45,0.45
0.0,2.0,9.8,3.49,46.977222222222224,1.15,7.12,8.85,3.83,21.38,4.15,0.0,6.35,3.62,5.052941176470589,5.38,5.38,9.51529411764706,305.72,0.62,,3.01,0.53,0.47
0.0,2.1,10.4,3.7,52.52235294117647,1.1,6.65,13.5,4.97,30.5,6.85,0.51,8.95,4.25,5.042222222222223,7.53,5.35,131.8,264.98,0.78,15.25,3.02,0.95,0.7
0.13,3.57,11.95,13.255294117647058,59.67,1.15,7.97,8.72,7.8,27.57,7.57,0.96,10.62,4.95,4.0,11.2,5.53,0.0,195.4372222222222,0.85,20.95,3.0,0.9,0.77
0.32,4.97,17.55,13.42,62.48,1.8,9.32,9.22,10.23,25.8,8.0,7.27,12.2,5.8,5.7,12.05,5.6,0.0,230.81625,0.98,11.65,5.9,0.65,0.72
0.14,5.6,22.92,15.75,52.93,2.27,10.78,9.45,11.55,33.002500000000005,9.38,6.57,10.68,6.05,6.47,13.6,5.88,0.0,323.05,1.02,13.07,7.0,0.68,0.98
3.94,4.95,22.32,14.16,47.58,2.57,9.68,8.62,10.57,27.820909090909087,5.58,6.53,14.18,8.07,5.8,11.78,6.25,0.0,321.52,1.18,13.282500000000002,6.99,0.47,1.12
9.07,3.62,18.92,11.7,45.12,2.3,9.47,12.47,10.62,27.62,4.97,0.0,15.25,7.17,5.72,9.95,6.83,0.0,119.77,0.88,20.325,6.93,0.5,0.85
3.41,3.12,16.4,3.38,40.55,2.38,11.2,15.5,6.53,22.3,5.7,0.0,18.32,5.22,5.15,8.4,7.05,0.0,22.75,0.62,6.0,7.01,0.3,0.85
0.0,2.9,12.12,7.1,38.75,5.73,11.62,9.12,8.03,18.95,1.9,0.0,13.55,5.92,3.47,7.7,7.22,0.0,19.48,0.9,15.625,6.99,0.2,0.75
0.0,1.12,9.05,5.79,34.42,3.2,8.73,6.0,6.03,13.75,3.05,0.0,9.53,5.48,2.08,4.18,6.55,0.0,20.52,0.28,11.123333333333333,7.03,0.35,0.45
14.97,0.53,6.4,7.36,23.43,3.77,6.1,6.62,3.17,8.38,2.67,0.0,8.07,3.47,1.7,3.53,5.7,0.0,18.3,0.2,10.000000000000002,6.96,0.33,0.38
0.1,0.53,6.62,20.16,16.15,3.1,3.5,4.83,17.275555555555556,7.45,1.02,0.0,7.12,3.15,1.9,2.3,5.6,0.0,12.82,0.5,8.913333333333332,7.04,0.2,0.28
1.84,0.53,6.07,18.26,15.12,5.45,4.43,6.12,14.950555555555557,8.35,1.42,0.0,8.43,2.58,2.82,1.98,5.0,0.0,14.5,0.28,8.088,6.99,0.35,0.28
1.64,0.5,6.1,5.06,19.53,8.55,6.03,6.7,12.726666666666667,7.93,2.52,0.0,9.15,3.58,2.9,2.5,5.05,0.0,26.75,0.23,6.9425,6.97,0.8,0.28
0.48,0.68,8.3,4.65,18.2,2.58,3.8,6.38,11.559444444444445,8.8,7.2,0.0,10.65,4.72,3.12,4.43,5.07,0.0,33.52,0.2,7.475,7.04,0.88,0.32
0.27,0.93,7.68,4.32,16.92,3.1,3.9,5.82,11.529444444444444,17.3,5.6,0.0,9.12,7.53,2.72,4.2,5.33,0.0,23.1,0.28,6.663333333333334,6.99,0.32,0.32
0.3,0.98,7.32,13.64,16.25,3.18,3.75,5.32,10.147777777777776,16.18,3.62,0.0,7.3,4.25,2.48,3.05,5.17,0.0,23.88,0.2,8.475000000000001,0.64,0.3,0.3
0.07,0.78,7.75,11.58125,16.2,3.2,5.6,4.7,9.642777777777777,13.9,2.45,0.76,6.45,2.98,2.15,2.5,4.78,0.0,16.33,0.23,,0.0,0.23,0.32
0.97,1.0,7.72,10.3,18.88,2.78,7.47,3.88,9.683333333333332,8.83,1.47,1.51,5.92,2.55,1.97,2.55,4.88,0.0,12.12,0.2,,0.0,0.1,0.32
0.36,1.2,6.6,5.67,23.92,2.35,14.42,2.77,9.257777777777777,8.93,1.2,0.0,7.17,2.52,3.68,2.52,4.55,0.0,19.83,0.25,,0.0,0.1,0.32
0.0,1.1,5.85,7.586875,33.62,2.3,8.12,3.17,9.217222222222222,16.55,0.82,0.0,5.98,2.5,4.72,2.85,4.15,0.0,124.9,0.25,9.7,0.0,0.1,0.35
0.0,1.33,7.33,9.510000000000002,21.07,1.18,6.15,3.67,10.81611111111111,14.05,1.52,0.5,7.85,2.85,4.5,3.88,4.33,0.0,170.12,0.38,,0.0,0.18,0.23
0.0,1.42,6.97,2.35,17.8,0.98,4.18,4.53,2.45,17.27,2.0,2.49,5.48,2.67,4.72,3.9,4.5,0.0,157.07,0.43,,0.0,0.12,0.23
0.0,1.77,7.67,2.08,24.45,0.67,3.95,8.2,3.05,16.57,2.3,0.0,7.45,2.95,4.15,4.42,4.58,0.0,207.53,0.3,,0.0,0.18,0.25
0.0,1.62,7.3,5.42,21.55,0.78,3.85,7.97,4.33,17.02,3.25,0.0,7.22,3.08,5.12,5.55,4.6,0.0,259.92,0.38,,0.0,0.23,0.25
0.49,1.55,7.6,17.42,18.4,0.93,5.22,11.35,4.4,19.88,2.55,0.0,7.42,2.85,4.58,6.2,4.5,0.0,150.02,0.35,15.25,0.0,0.12,0.3
0.64,1.4,7.5,10.51,18.1,0.95,5.95,6.75,4.55,13.68,1.15,0.0,6.75,3.05,4.28,6.1,4.53,0.0,37.12,0.32,20.95,0.0,0.1,0.3
0.6,1.38,7.45,6.83,15.25,0.9,7.77,2.67,5.15,12.3,1.15,0.0,5.95,3.55,3.4,4.68,4.25,0.0,9.0,0.6,,0.0,0.15,0.32
0.43,1.07,7.9,5.33,13.75,1.27,6.62,2.85,5.25,10.7,2.08,0.0,5.78,3.25,2.83,4.47,4.12,0.0,7.57,0.28,12.1875,4.49,0.18,0.3
1.04,0.83,7.8,5.8,12.5,1.62,7.62,3.65,3.4,9.55,1.98,0.0,5.97,2.65,1.8,4.0,2.48,0.0,10.5,0.23,13.016666666666666,6.0,0.1,0.3
0.34,0.88,6.97,6.51,11.4,1.83,6.1,4.35,3.0,8.05,0.83,0.0,6.65,2.62,1.77,2.45,2.88,0.0,11.0,0.25,8.16,5.9,0.12,0.35
0.56,0.62,5.97,1.27,10.47,1.27,4.6,4.38,2.85,8.23,1.15,0.0,5.77,2.33,2.12,2.32,4.22,0.0,22.6,0.28,7.15,6.0,0.12,0.28
0.38,0.62,6.2,9.21,9.9,1.73,3.92,3.1,2.17,6.93,1.05,0.0,4.6,2.3,1.98,2.3,3.88,0.0,9.77,0.23,8.66,6.0,0.1,0.2
0.76,0.43,5.88,11.1575,10.07,1.73,3.05,3.03,1.65,6.07,0.68,0.0,4.78,1.68,1.95,1.8,2.4,0.0,8.45,0.25,8.535,5.99,0.08,0.23
0.5,0.38,5.62,5.89,8.52,2.55,3.23,2.47,2.02,5.42,0.65,0.0,5.28,2.25,1.43,1.25,3.67,0.0,11.52,0.28,9.45,5.98,0.1,0.12
0.6,0.3,4.85,9.26,7.82,1.33,2.9,1.48,1.7,4.77,1.2,0.0,4.12,1.73,1.23,1.0,3.77,0.0,6.47,0.1,8.89,6.01,0.1,0.23
0.55,0.3,4.88,12.645625,7.1,1.27,2.67,2.0,1.9,5.47,1.02,0.0,4.47,1.73,0.95,1.05,3.95,0.0,6.25,0.1,8.340000000000002,5.99,0.1,0.15
0.4,0.32,5.15,6.55,6.6,1.27,2.92,2.2,1.67,4.75,0.78,0.0,5.07,1.8,0.97,0.95,4.3,0.0,8.45,0.1,6.633333333333333,5.96,0.1,0.18
0.36,0.53,5.58,3.38,7.95,1.38,4.32,2.23,2.12,4.65,0.68,0.0,5.55,1.77,1.4,0.83,4.12,0.0,7.7,0.1,7.116666666666667,5.96,0.1,0.2
0.09,0.62,6.4,12.2,9.62,1.75,3.73,3.02,2.4,5.82,0.75,0.0,4.4,2.25,1.6,1.02,4.1,0.0,12.55,0.15,6.22,6.01,0.12,0.25
1.7729411764705882,1.0,6.9,2.96,10.0,1.65,3.85,3.45,2.4,7.97,1.15,0.0,4.55,2.15,1.5,1.8,4.08,0.0,13.27,0.18,8.975000000000001,5.98,0.15,0.25
0.04,1.1,8.12,9.09,14.88,1.4,4.67,4.45,3.78,6.7,1.08,0.0,4.57,2.62,2.38,1.98,4.03,0.0,8.7,0.35,,3.96,0.18,0.2
0.0,1.4,9.2,2.2,24.55,1.55,6.83,6.03,4.6,10.0,2.18,0.0,5.12,3.1,3.95,2.73,4.0,0.0,15.43,0.32,,0.0,0.25,0.3
0.0,1.23,8.82,8.16,24.65,2.12,11.0,6.12,4.3,15.65,2.1,0.0,6.47,2.97,4.05,3.77,4.05,0.0,14.12,0.43,,0.0,0.28,0.32
0.0,1.15,7.95,12.7,25.62,2.48,12.78,7.53,4.32,15.62,1.57,0.0,7.07,2.55,4.17,4.47,3.67,0.0,15.23,0.35,,0.0,0.28,0.42
0.0,1.0,7.2,11.042857142857144,26.15,2.17,13.45,7.62,4.3,14.28,1.88,0.0,5.78,2.45,3.6,4.82,3.95,0.0,20.57,0.32,,0.0,0.25,0.47
0.0,1.02,6.47,10.752142857142855,29.03,1.62,8.47,18.65,5.43,11.95,2.42,0.0,4.88,3.08,3.62,4.62,3.88,10.465,100.1,0.38,,0.0,0.25,0.35
0.0,1.5,6.12,0.32,37.62,1.18,10.12,14.7,5.15,16.85,2.9,0.0,4.9,4.03,3.38,5.6,3.85,17.836111111111112,96.28,0.28,,0.0,0.28,0.25
0.0,1.55,7.65,1.48,45.2,1.05,10.18,13.8,8.3,26.0,2.85,0.0,7.12,4.75,4.08,5.65,3.88,11.419411764705883,266.55,0.35,,0.0,0.23,0.23
0.0,2.22,13.62,2.27,55.08,1.52,11.7,19.38,6.62,32.85,4.38,0.0,11.78,4.1,5.7,6.45,4.35,7.6,125.1,0.88,15.25,0.0,0.4,0.25
0.0,1.6,16.62,3.62,58.85,2.4,14.4,26.22,12.8,32.23,3.98,0.0,10.77,6.55,5.38,7.65,5.33,10.82,33.67,0.82,20.95,0.0,0.38,0.33
0.0,3.2,22.07,5.37,54.97,3.2,14.22,23.42,14.57,36.95,4.78,1.9,10.85,9.93,4.65,7.0,6.28,11.68,18.7,0.78,,0.0,0.45,0.6
0.0,3.15,26.73,16.56,47.5,3.22,11.93,27.38,13.75,37.1,4.55,2.1,13.65,10.38,5.28,8.95,7.43,10.95,36.92,0.97,9.916666666666666,0.0,0.4,1.0
0.16,2.58,23.12,6.98,40.12,1.98,12.8,14.25,8.77,26.7,5.65,5.11,21.02,7.28,5.0,8.88,8.12,12.93,64.85,1.18,10.5,2.46,0.45,1.2
2.02,2.75,18.85,13.29,34.93,2.75,11.43,11.4,7.42,20.58,4.1,4.0,15.52,8.12,4.1,8.55,8.47,13.35,27.8,1.05,14.275,4.95,0.32,0.8
0.0,1.57,13.4,27.01,34.22,2.42,14.88,6.7,9.83,13.07,2.58,4.04,15.28,6.83,3.03,5.0,8.38,11.1,16.52,0.85,11.0375,4.95,0.23,0.68
0.0,1.6,14.2,16.88,29.92,3.2,12.9,5.78,7.75,12.03,3.72,4.01,11.38,6.05,1.88,2.85,8.4,6.08,18.12,0.4,10.01,4.97,0.32,0.55
0.0,0.78,9.23,6.72,21.62,3.22,9.68,5.72,4.78,11.07,3.08,4.0,11.05,4.22,2.2,2.7,7.7,6.55,16.12,0.7,8.1,5.0,0.3,0.35
0.0,0.7,8.32,13.363125,17.65,4.28,8.1,9.82,2.75,8.02,1.75,3.99,10.47,2.45,3.4,2.45,6.75,6.22,61.77,0.5,6.1000000000000005,5.04,0.4,0.35
0.0,0.55,7.4,6.71,15.73,2.72,6.7,4.92,5.17,8.5,3.8,3.98,10.97,3.47,2.9,3.25,6.42,4.22,132.65,0.28,6.38,4.96,0.67,0.4
0.0,0.48,6.62,13.42,19.02,1.32,5.27,3.6,10.7,12.55,4.95,4.0,10.88,5.78,2.62,3.35,5.88,4.7,81.0,0.3,3.0,5.0,0.47,0.32
0.0,0.73,11.12,13.327333333333334,26.65,1.42,6.2,7.97,5.43,13.1,4.67,3.98,13.5,5.08,2.92,2.85,5.8,5.8,22.05,0.73,3.15,4.96,0.4,0.35
0.0,1.62,15.53,8.31,22.35,1.83,5.22,5.8,6.93,13.95,1.75,4.03,10.9,5.82,2.7,3.02,6.53,5.38,39.03,0.85,6.1000000000000005,5.04,0.2,0.25
4.24,1.5,12.83,2.82,21.2,2.25,5.0,4.12,8.58,10.4,2.23,3.96,9.05,7.0,1.85,3.25,7.12,5.05,15.15,0.65,6.5,5.02,0.2,0.3
0.59,0.7,7.15,16.11,13.45,2.75,4.35,3.42,7.4,7.45,2.65,4.0,7.8,3.1,1.48,2.6,7.17,4.8,12.93,0.28,6.9,4.98,0.17,0.28
0.48,1.12,9.55,3.1,16.15,1.17,1.1,2.2,5.8,11.45,1.08,2.69,6.47,3.3,2.95,1.88,6.3,5.3,5.0,0.18,,3.66,0.1,0.18
1.37,1.9,14.1,2.51,51.95,1.0,3.38,5.72,6.9,28.5,2.33,2.46,8.78,7.4,4.4,5.9,6.47,7.62,7.43,0.4,,0.0,0.35,0.28
2.05,2.83,28.57,9.61,69.05,2.17,10.38,8.82,13.45,18.46125,11.1,7.36,10.6,9.48,5.0,20.2,7.75,12.95,46.0,1.38,,0.0,0.6,0.65
11.77,3.82,31.55,5.62,66.7,1.88,12.7,7.98,14.07,22.440624999999997,6.2,1.64,22.95,10.47,3.35,24.05,8.6,17.3,257.55,1.8,,0.0,0.75,1.6
5.84,10.47,29.12,7.17,74.3,1.3,19.75,15.88,25.9,20.04176470588235,25.07,10.55,19.05,19.85,0.25,21.7,12.8,15.88,194.4625,2.55,,0.0,2.15,5.35
2.0,10.82,47.35,5.3,89.33,0.8,9.65,11.8,28.28,134.9,20.65,5.72,13.3,30.45,2.95,16.12,42.27,7.7,476.3,1.68,,0.0,1.7,7.32
0.56,6.77,23.27,2.65,69.83,0.93,6.15,7.52,14.98,80.05,14.57,0.0,12.6,11.4,4.760555555555555,8.43,39.67,7.1,457.8,0.73,,0.0,0.8,9.3
0.35,4.4,18.75,28.01,76.22,0.62,7.08,7.6,9.55,31.35,10.5,0.0,13.62,9.07,5.672352941176471,9.52,34.17,8.25,487.6,0.45,,0.0,0.45,4.42
0.25,3.8,23.67,7.36,139.95,0.72,9.88,11.57,18.57,26.7,10.3,22.43,13.97,14.75,1.5,14.62,31.57,7.93,324.42,0.73,15.25,0.0,0.72,1.98
1.45,4.53,36.47,11.01,155.53,1.68,10.57,22.85,27.05,30.231875000000002,12.9,7.46,17.77,17.48,1.8,12.32,28.07,9.8,173.65,0.82,14.175,0.0,0.95,1.67
2.84,5.72,27.8,19.02,99.4,1.75,15.43,19.0,21.85,40.9,14.6,2.7,14.8,14.43,5.85,15.93,24.82,15.45,45.35,0.88,16.1,3.64,1.17,1.75
7.28,5.85,27.45388888888889,20.53882352941176,123.07,2.08,15.93,18.7,22.7,37.449999999999996,19.9,4.0,19.9,20.15,6.42,17.05,23.93,28.65,424.6,1.4,12.25,6.0,1.45,2.18
0.0,8.15,27.380555555555556,19.19,123.17,1.57,11.95,12.62,37.3,30.71,27.05,3.99,18.3,24.38,5.47,19.52,25.8,26.18,369.43,1.38,11.75,6.0,2.3,3.12
0.0,9.52,27.41611111111111,6.24,109.3,0.97,6.2,8.68,24.38,30.77,16.38,4.02,17.02,26.32,3.05,11.2,26.5,16.12,231.85,0.95,15.383333333333335,5.98,0.93,4.33
0.12,4.6,26.375,13.6,78.17,4.55,4.1,5.35,16.17,15.33,8.98,3.97,12.25,13.05,1.55,6.2,27.48,9.12,258.95,0.53,12.775,5.96,0.88,1.62
0.91,3.6,24.074444444444445,14.976875,71.97,1.23,6.7,4.67,15.43,24.15,10.15,4.01,11.88,11.58,2.48,5.72,26.92,10.43,197.03,0.7,13.593333333333334,6.04,0.7,1.58
0.89,2.67,21.195,3.7,68.28,1.38,3.9,4.4,21.17,22.6,10.65,4.0,11.57,21.35,2.77,5.88,25.4,10.08,145.72,1.02,11.666666666666666,5.97,1.18,1.35
0.86,3.25,19.218888888888884,6.45,71.55,1.18,5.98,5.2,25.15,21.515333333333334,9.67,3.98,11.0,31.0,2.38,5.35,23.0,8.03,64.3,1.55,9.34,5.98,1.62,1.35
0.16,5.0,18.307777777777776,6.68,51.42,1.12,5.45,5.35,36.65,17.782,11.4,4.01,10.45,31.35,4.65,5.2,21.7,5.45,131.38,1.38,3.48,5.99,1.77,1.73
1.13,5.72,16.569444444444443,8.26,52.28,1.4,5.12,3.9,31.8,17.91857142857143,15.8,4.02,12.97,15.03,2.8,6.7,20.43,8.53,100.6,2.02,8.616666666666667,6.03,2.53,2.4
1.03,5.67,16.418888888888887,16.831333333333333,61.52,1.53,5.15,5.8,16.8,17.820000000000004,16.25,3.96,12.1,7.62,4.38,7.05,20.07,5.35,72.45,1.27,7.243333333333333,6.03,2.35,2.55
4.11,4.92,16.113333333333333,5.79,59.75,1.9,7.82,11.15,15.2,14.489285714285714,13.75,4.0,15.85,11.18,5.92,8.62,19.45,8.67,53.3,0.93,4.75,5.97,1.3,1.83
2.61,3.72,16.175555555555555,6.04,49.42,2.27,10.0,15.4,22.75,24.25,8.4,4.07,13.75,14.2,4.72,9.2,18.7,11.95,41.23,0.53,6.25,6.0,0.68,1.5
1.97,2.7,15.606111111111112,3.46,39.33,3.15,10.93,8.57,12.08,21.15,6.98,1.02,13.05,8.33,2.77,6.58,16.98,12.25,27.15,0.65,6.9,6.02,0.88,1.05
0.7,1.93,11.0,14.570625,35.55,3.98,10.25,6.85,9.8,16.02,3.4,0.0,10.78,6.6,2.18,4.82,14.35,9.97,20.77,0.53,13.6,3.01,0.32,0.62
0.0,1.83,15.68,3.94,37.62,3.17,8.2,4.75,9.7,38.1,6.17,0.0,9.43,6.9,2.05,4.55,12.05,9.02,15.55,0.2,,2.0,0.25,0.55
0.0,1.6,13.82,10.117058823529412,35.0,1.2,3.3,5.97,10.65,60.5,22.75,5.58,9.82,7.4,4.12,9.75,10.22,8.75,285.6,0.2,,1.99,0.3,0.43
0.21,3.6,12.0,1.71,42.67,0.85,3.32,3.17,8.93,30.57,10.8,1.36,10.95,6.92,2.12,4.6,9.0,10.08,406.6,0.53,,1.99,0.32,0.88
0.0,4.2,13.2,4.44,64.28,0.82,2.62,5.15,8.9,22.57,9.97,2.11,15.2,7.1,2.2,10.795,8.82,9.33,403.0,0.4,,2.01,0.53,1.82
0.0,2.95,15.02,19.32,66.38,0.78,3.55,4.8,9.95,17.02,8.43,2.1,14.97,8.62,3.2,10.943333333333335,9.2,9.4,165.931875,0.6,,2.0,0.5,0.9
0.0,5.88,22.3,73.87,113.45,0.8,11.78,12.3,16.62,21.2,17.25,2.09,17.75,17.65,4.7,14.95,11.05,10.72,32.65,1.5,,5.25,0.68,1.28
3.11,4.7,38.62,62.0,153.25,2.1,14.5,27.2,26.43,31.928750000000004,14.492222222222223,2.07,22.18,26.32,6.1,19.5,14.68,12.62,30.3,1.4,,5.32,1.23,0.85
35.37,3.67,41.25,71.9,101.1,8.5,12.57,27.9,31.0,32.515882352941176,17.59222222222222,2.1,36.77,33.9,7.95,20.93,19.1,28.4,46.48,1.65,15.25,5.23,1.43,1.08
35.08,5.88,50.85,43.91,97.92,25.95,18.1,56.85,44.3,31.540625,21.765,2.07,39.33,32.83,8.95,33.4,24.0,42.68,394.3,1.7,20.95,5.53,1.9,1.12
12.11,22.6,62.55,31.45,116.1,4.22,9.85,24.1,48.03,33.75705882352941,21.44333333333334,2.12,33.72,34.35,6.15,33.85,26.73,23.92,165.73466666666667,2.73,13.5,6.97,3.15,2.98
3.33,19.95,65.68,26.27,89.2,2.35,10.28,8.62,37.62,32.38727272727272,23.04,2.09,27.57,25.52,4.7,23.7,34.45,15.62,394.85,1.25,15.883333333333333,7.03,1.8,9.65
1.23,6.5,35.88,34.75,77.38,2.05,11.42,10.35,20.95,25.966666666666665,19.964444444444446,2.08,24.1,17.88,4.1,18.55,33.98,17.82,384.32,0.95,12.291666666666666,6.95,1.07,8.9
1.1,6.15,27.97,41.21,69.97,1.77,8.3,9.75,21.75,23.7,15.673333333333334,2.11,24.12,16.98,3.8,14.539444444444444,32.97,20.95,201.02,1.12,15.350000000000001,7.03,1.02,3.73
2.09,6.22,31.3,42.69,94.53,1.98,7.08,6.8,19.82,20.6,10.738333333333333,2.08,19.25,17.48,2.23,11.527222222222221,32.88,16.22,255.4,0.95,12.984,7.0,0.98,2.05
1.72,5.17,29.95,21.53,85.8,6.8,6.57,7.08,18.55,19.3,9.361666666666666,2.1,17.1,14.18,2.12,10.306111111111111,33.55,13.48,304.12,0.62,12.775,7.04,1.2,0.8
0.88,4.78,27.0,38.1,77.8,2.42,5.9,6.0,17.15,17.674285714285713,8.948888888888888,2.08,16.85,12.47,1.77,8.296666666666667,36.0,13.77,199.67,0.6,10.9825,7.03,1.07,1.18
1.27,3.9,28.77,31.01,87.35,2.05,4.28,4.8,18.25,17.316666666666666,8.017777777777779,2.13,14.43,16.68,1.35,7.595000000000001,36.1,15.4,191.6,0.93,9.34,6.94,0.75,1.73
1.19,4.08,35.0,22.69,88.78,2.0,4.57,4.58,17.85,15.436666666666666,7.497777777777778,2.09,14.75,17.65,1.68,6.557222222222222,37.0,13.9,157.62,0.55,9.836666666666668,7.05,0.65,1.55
0.53,3.32,30.73,33.86,78.47,2.17,6.62,4.45,18.25,17.211333333333336,7.598888888888889,2.06,13.75,14.6,2.17,5.627777777777778,38.88,13.82,150.68,0.98,8.616666666666667,7.07,0.65,1.2
1.37,2.92,33.58,32.03,67.92,2.12,7.53,7.75,25.57,15.972000000000003,7.095000000000001,2.12,12.7,20.15,4.9,5.094444444444445,37.4,8.65,27.48,1.55,4.6,7.02,0.9,1.05
2.01,4.75,36.75,25.2,56.8,2.27,8.47,11.0,24.27,13.277857142857142,7.613888888888888,2.12,28.48,15.28,5.95,5.504444444444444,34.55,10.12,97.85,2.35,4.75,7.04,2.2,1.0
1.79,3.72,24.15,15.97,46.45,2.33,13.07,18.1,21.77,13.841875000000002,7.968333333333332,2.12,20.68,17.97,5.88,6.343529411764706,30.9,13.4,23.25,1.35,6.35,7.06,0.77,1.2
2.27,2.02,15.9,14.83,38.98,3.22,9.2,13.68,15.65,24.32,7.981666666666666,2.1,15.82,9.65,4.07,5.944117647058824,26.4,15.4,17.23,0.43,10.25,6.97,0.65,0.62
0.86,1.75,13.95,13.13,34.65,4.53,7.65,6.5,9.25,12.35,8.034444444444444,3.7194444444444446,13.3,6.28,2.15,7.004117647058823,23.7,12.6,20.55,0.47,13.6,4.91,0.25,0.35
0.0,1.85,12.9,12.62,35.7,3.38,6.88,5.88,8.47,17.33,9.797222222222224,2.5433333333333334,10.03,6.28,2.6,7.5870588235294125,9.012941176470589,11.65,23.07,0.28,,0.0,0.2,0.3
0.0,1.98,12.25,13.56,30.4,3.8,12.28,4.35,6.62,14.65,13.746666666666666,3.656111111111111,10.6,5.0,3.02,9.974705882352941,8.146666666666667,12.448823529411765,33.27,0.23,,0.0,0.12,0.23
0.0,2.58,9.72,14.55,33.17,11.7,9.18,8.27,6.2,22.4,13.285555555555556,2.3944444444444444,9.45,4.33,5.38,13.0,7.810555555555556,12.612352941176471,159.69071428571428,0.47,,0.0,0.28,0.23
0.91,5.97,32.08,10.78,44.3,12.65,3.75,14.4,17.38,18.48,14.176666666666668,2.493333333333333,11.47,9.88,6.3,20.38,8.29888888888889,16.8,389.4,0.7,,0.0,0.95,1.58
0.0,6.12,27.23,5.35,45.55,1.7,5.32,4.35,8.1,36.17,13.077777777777776,0.0,11.1,8.05,2.15,18.0,10.29777777777778,4.35,421.1,0.9,,0.0,0.4,0.78
0.42,6.28,17.17,4.66,68.9,1.6,2.48,8.2,13.98,27.18,9.4,0.0,15.22,10.38,1.82,8.57,9.589444444444444,14.23,458.2,0.6,,0.57,0.78,2.12
0.0,6.12,20.95,8.62,76.38,1.25,3.5,6.42,12.38,25.12,8.15,1.01,19.58,12.2,6.53,7.92,3.95,12.12,465.8,0.45,,3.33,0.62,1.65
0.0,5.78,21.95,19.77,69.18,1.0,3.08,7.72,13.03,26.95,11.38,3.81,16.25,12.0,3.08,10.15,9.53,10.15,481.6,0.42,15.25,3.37,0.62,1.18
0.0,5.75,25.07,22.53,68.82,1.12,4.2,8.12,17.3,26.15,14.2,3.78,21.28,11.38,2.05,8.47,6.62,14.5,483.7,0.6,13.883333333333335,3.37,1.1,1.33
0.07,8.05,29.95,16.18,70.47,1.45,3.12,7.22,20.43,39.95,11.47,3.81,26.05,14.82,2.02,10.18,47.45,20.7,482.83,0.83,13.5,3.36,1.65,1.3
1.27,7.3,36.5,18.98,76.7,1.2,3.1,4.72,17.55,25.6,14.08,4.12,21.62,14.2,3.07,9.7,49.8,26.5,484.7,0.7,14.4125,3.94,1.32,1.77
